tipo_cruzamento,cidade,radar_leman_endereco,radar_leman_surface_m2,radar_leman_surface_terrain_m2,radar_leman_nb_pieces,radar_leman_link,concorrencia_agencia,concorrencia_url,concorrencia_superficie_m2,concorrencia_superficie_terreno_m2,concorrencia_num_divisoes,diferenca_habitavel_pct,diferenca_terreno_pct,bate_por,divisoes_compativeis
apartamento,Évian-les-Bains,"4 Rue De La Monnaie, 74500 Évian-les-Bains",97.0,220.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.400517,6.587425",Leman Property Évian,https://www.leman-property.com/vente/appartement/evian-les-bains/appartement-t4-rez-de-jardin-evian-les-bains/,96.0,,,1.03,,habitavel,
apartamento,Thonon-les-Bains,"13 Chemin des Guillettes, 74200 Thonon-les-Bains",63.0,4293.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.379509,6.489603",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t3/894-thonon-les-bains-nouvelle-exclusivite-t3-en-rez-de-jardin-a-decouvrir/,63.0,,3.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"13 Chemin des Guillettes, 74200 Thonon-les-Bains",63.0,4293.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.379509,6.489603",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t3/806-t3-a-fort-potentiel-thonon-les-bains-parking-et-cave-thonon-ouest/,63.6,,3.0,0.94,,habitavel,True
apartamento,Thonon-les-Bains,"13 Chemin des Guillettes, 74200 Thonon-les-Bains",63.0,4293.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.379509,6.489603",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t3-thonon-centre-ville+85078596,62.0,,3.0,1.59,,habitavel,True
apartamento,Thonon-les-Bains,"2 Impasse du Clos Brûlé, 74200 Thonon-les-Bains",27.0,1310.0,1.0,"https://www.google.com/maps/search/?api=1&query=46.37299,6.493348",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t1/10775-studio-avec-terrasse-et-place-de-parking-a-acheter-a-thonon-les-bains/,27.39,,,1.42,,habitavel,
apartamento,Évian-les-Bains,"7 Rue De La Touviere, 74500 Évian-les-Bains",48.0,339.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.400646,6.592583",Nestenn Évian,https://immobilier-evian-les-bains.nestenn.com/programme-neuf-evian-les-bains-du-t2-au-t4-ref-39323663,48.0,,2.0,0.0,,habitavel,True
apartamento,Évian-les-Bains,"7 Rue De La Touviere, 74500 Évian-les-Bains",48.0,339.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.400646,6.592583",Nestenn Évian,https://immobilier-evian-les-bains.nestenn.com/programme-neuf-evian-les-bains-du-t2-au-t4-ref-39323957,48.0,,2.0,0.0,,habitavel,True
apartamento,Évian-les-Bains,"7 Rue De La Touviere, 74500 Évian-les-Bains",48.0,339.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.400646,6.592583",Nestenn Évian,https://immobilier-evian-les-bains.nestenn.com/programme-neuf-evian-les-bains-du-t2-au-t4-ref-39323649,48.0,,2.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"41 Avenue du Général de Gaulle, 74200 Thonon-les-Bains",53.0,623.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.367209,6.47009",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/10682-rez-jardin-17-54m-au-calme-t2-52m/,52.04,,,1.81,,habitavel,
apartamento,Évian-les-Bains,"37 Rue Nationale, 74500 Évian-les-Bains",111.0,491.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.40041,6.590477",Cabinet Greneche,https://grenecheimmo.fr/fr/propriete/vente+appartement+thonon-les-bains+appartement-t4-neuf+86974022,109.93,,,0.96,,habitavel,
apartamento,Évian-les-Bains,"37 Rue Nationale, 74500 Évian-les-Bains",111.0,491.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.40041,6.590477",Cabinet Greneche,https://grenecheimmo.fr/fr/propriete/vente+appartement+thonon-les-bains+appartement-4-pieces-local-entrepot-artisanal-thonon-les-bains+86641773,112.0,,4.0,0.89,,habitavel,True
apartamento,Évian-les-Bains,"37 Rue Nationale, 74500 Évian-les-Bains",111.0,491.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.40041,6.590477",Cabinet Greneche,https://grenecheimmo.fr/fr/propriete/vente+appartement+thonon-les-bains+duplex-4-pieces-thonon-les-bains+85982874,112.0,,4.0,0.89,,habitavel,True
apartamento,Évian-les-Bains,"3 Rue De La Monnaie, 74500 Évian-les-Bains",97.0,710.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.400589,6.587056",Cabinet Greneche,https://grenecheimmo.fr/fr/propriete/vente+appartement+evian-les-bains+t3-evian-centre-ville+86400014,95.0,,,2.06,,habitavel,
apartamento,Évian-les-Bains,"3 Rue De La Monnaie, 74500 Évian-les-Bains",97.0,710.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.400589,6.587056",Leman Property Évian,https://www.leman-property.com/vente/appartement/evian-les-bains/appartement-t4-rez-de-jardin-evian-les-bains/,96.0,,,1.03,,habitavel,
apartamento,Thonon-les-Bains,"5 Rue Vallon, 74200 Thonon-les-Bains",50.0,141.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.371391,6.478591",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/appartement-t3-coup-de-coeur/,50.0,,,0.0,,habitavel,
apartamento,Thonon-les-Bains,"5 Rue Vallon, 74200 Thonon-les-Bains",50.0,141.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.371391,6.478591",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/11274-appartement-t2-51-15m/,51.15,,,2.25,,habitavel,
apartamento,Thonon-les-Bains,"5 Rue Vallon, 74200 Thonon-les-Bains",50.0,141.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.371391,6.478591",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/9852-appartement-a-vendre-dernier-etage-a-thonon-les-bains/,48.91,,,2.18,,habitavel,
apartamento,Thonon-les-Bains,"3 Impasse de Létroz Sud, 74200 Thonon-les-Bains",41.0,590.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.359937,6.456987",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-2-pieces-52534317,40.0,,2.0,2.44,,habitavel,True
apartamento,Thonon-les-Bains,"3 Impasse de Létroz Sud, 74200 Thonon-les-Bains",41.0,590.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.359937,6.456987",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/thonon-les-bains-t2-duplex-renove-vue-lac/,40.0,,,2.44,,habitavel,
apartamento,Thonon-les-Bains,"3 Impasse de Létroz Sud, 74200 Thonon-les-Bains",41.0,590.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.359937,6.456987",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-appartement-de-type-2-avec-cave+86737083,40.0,,2.0,2.44,,habitavel,True
apartamento,Thonon-les-Bains,"3 Impasse de Létroz Sud, 74200 Thonon-les-Bains",41.0,590.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.359937,6.456987",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t2-thonon-les-bains+86380593,40.25,,2.0,1.83,,habitavel,True
apartamento,Thonon-les-Bains,"21 Chemin de la Mulaz Bregand, 74200 Thonon-les-Bains",96.0,838.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.383753,6.492594",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-21567437,96.0,,4.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"21 Chemin de la Mulaz Bregand, 74200 Thonon-les-Bains",96.0,838.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.383753,6.492594",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-52784559,96.0,,4.0,0.0,,habitavel,True
apartamento,Évian-les-Bains,"44 Boulevard De La Detanche, 74500 Évian-les-Bains",90.0,423.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.397643,6.582527",Nestenn Évian,https://immobilier-evian-les-bains.nestenn.com/avant-premiere-residence-alvea-a-evian-les-bains-ref-39323972,89.0,,4.0,1.11,,habitavel,True
apartamento,Évian-les-Bains,"28 Rue Nationale, 74500 Évian-les-Bains",43.0,75.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.400358,6.592108",Agence Barnoud Évian,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/2-evian-les-bains/4-studio/9473-dernier-etage-vue-lac-studio-avec-beaucoup-de-charme/,43.88,,,2.01,,habitavel,
apartamento,Évian-les-Bains,"28 Rue Nationale, 74500 Évian-les-Bains",43.0,75.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.400358,6.592108",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-moderne-t2-a-thonon-les-bains+87095867,42.39,,,1.42,,habitavel,
apartamento,Thonon-les-Bains,"1 Chemin des Mésanges, 74200 Thonon-les-Bains",91.0,411.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.361272,6.457078",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-52778750,91.0,,4.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"1 Chemin des Mésanges, 74200 Thonon-les-Bains",91.0,411.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.361272,6.457078",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+thonon-les-bains-t4-avec-loggia-et-vue-montagnes+86973545,91.83,,4.0,0.9,,habitavel,True
apartamento,Évian-les-Bains,"10 Rue De La Monnaie, 74500 Évian-les-Bains",75.0,103.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.400756,6.587817",Cabinet Greneche,https://grenecheimmo.fr/fr/propriete/vente+appartement+evian-les-bains+t3-evian-face-embarcadere+86708984,76.28,,,1.68,,habitavel,
apartamento,Évian-les-Bains,"10 Rue De La Monnaie, 74500 Évian-les-Bains",75.0,103.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.400756,6.587817",Cabinet Greneche,https://grenecheimmo.fr/fr/propriete/vente+appartement+evian-les-bains+evian-les-bains-t2-en-souplex+87293704,74.0,,,1.33,,habitavel,
apartamento,Évian-les-Bains,"9 Chemin Des Roses, 74500 Évian-les-Bains",88.0,497.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.398539,6.585233",Nestenn Évian,https://immobilier-evian-les-bains.nestenn.com/avant-premiere-residence-alvea-a-evian-les-bains-ref-39323972,89.0,,4.0,1.12,,habitavel,True
apartamento,Évian-les-Bains,"2 Boulevard Jean Jaures, 74500 Évian-les-Bains",42.0,765.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.399193,6.582867",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-moderne-t2-a-thonon-les-bains+87095867,42.39,,,0.92,,habitavel,
apartamento,Thonon-les-Bains,"17 Avenue de Corzent, 74200 Thonon-les-Bains",43.0,706.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.371769,6.472286",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/en-exclusivite-t2-rez-de-jardin-thonon-st-disdille/,44.0,,,2.27,,habitavel,
apartamento,Thonon-les-Bains,"17 Avenue de Corzent, 74200 Thonon-les-Bains",43.0,706.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.371769,6.472286",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-t2-centre-ville-thonon-les-bains+86925991,43.6,,2.0,1.38,,habitavel,True
apartamento,Thonon-les-Bains,"32 Rue Vallon, 74200 Thonon-les-Bains",39.0,148.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.372063,6.47723",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-2-pieces-52534317,40.0,,2.0,2.5,,habitavel,True
apartamento,Thonon-les-Bains,"32 Rue Vallon, 74200 Thonon-les-Bains",39.0,148.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.372063,6.47723",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/thonon-les-bains-t2-duplex-renove-vue-lac/,40.0,,,2.5,,habitavel,
apartamento,Thonon-les-Bains,"32 Rue Vallon, 74200 Thonon-les-Bains",39.0,148.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.372063,6.47723",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-appartement-de-type-2-avec-cave+86737083,40.0,,2.0,2.5,,habitavel,True
apartamento,Thonon-les-Bains,"1 Passage du Lutrin, 74200 Thonon-les-Bains",45.0,18.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.372734,6.479739",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-2-pieces-52196779,45.0,,2.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"1 Passage du Lutrin, 74200 Thonon-les-Bains",45.0,18.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.372734,6.479739",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/en-exclusivite-t2-rez-de-jardin-thonon-st-disdille/,44.0,,,2.22,,habitavel,
apartamento,Thonon-les-Bains,"1 Passage du Lutrin, 74200 Thonon-les-Bains",45.0,18.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.372734,6.479739",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/11354-appartement-de-type-2-a-vendre-a-thonon-les-bains/,46.0,,,2.17,,habitavel,
apartamento,Thonon-les-Bains,"1 Passage du Lutrin, 74200 Thonon-les-Bains",45.0,18.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.372734,6.479739",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t2/853-thonon-les-bains-a-vendre-appartement-en-plateau-brut-a-amenager-parking-et-cave-thonon-ouest/,44.3,,2.0,1.56,,habitavel,True
apartamento,Thonon-les-Bains,"20 Chemin de Morcy, 74200 Thonon-les-Bains",44.0,9580.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.358382,6.458624",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-2-pieces-52196779,45.0,,2.0,2.22,,habitavel,True
apartamento,Thonon-les-Bains,"20 Chemin de Morcy, 74200 Thonon-les-Bains",44.0,9580.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.358382,6.458624",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/en-exclusivite-t2-rez-de-jardin-thonon-st-disdille/,44.0,,,0.0,,habitavel,
apartamento,Thonon-les-Bains,"20 Chemin de Morcy, 74200 Thonon-les-Bains",44.0,9580.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.358382,6.458624",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t2/853-thonon-les-bains-a-vendre-appartement-en-plateau-brut-a-amenager-parking-et-cave-thonon-ouest/,44.3,,2.0,0.68,,habitavel,True
apartamento,Thonon-les-Bains,"20 Chemin de Morcy, 74200 Thonon-les-Bains",44.0,9580.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.358382,6.458624",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-t2-centre-ville-thonon-les-bains+86925991,43.6,,2.0,0.91,,habitavel,True
apartamento,Thonon-les-Bains,"5 Place Henri Bordeaux, 74200 Thonon-les-Bains",20.0,778.0,1.0,"https://www.google.com/maps/search/?api=1&query=46.372572,6.47738",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-1-piece-52558799,20.0,,1.0,0.0,,habitavel,True
apartamento,Évian-les-Bains,"3 Boulevard Jean Jaures, 74500 Évian-les-Bains",42.0,236.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.399121,6.583033",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-moderne-t2-a-thonon-les-bains+87095867,42.39,,,0.92,,habitavel,
apartamento,Évian-les-Bains,"7 Rue Nationale, 74500 Évian-les-Bains",42.0,326.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.400333,6.592892",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-moderne-t2-a-thonon-les-bains+87095867,42.39,,,0.92,,habitavel,
apartamento,Thonon-les-Bains,"17 Chemin des Mûriers, 74200 Thonon-les-Bains",87.0,930.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.362118,6.447075",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-21989784,87.0,241.0,4.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"17 Chemin des Mûriers, 74200 Thonon-les-Bains",87.0,930.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.362118,6.447075",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t3-thonon-les-bains-concise+87257451,85.92,,4.0,1.24,,habitavel,True
apartamento,Thonon-les-Bains,"17 Chemin des Mûriers, 74200 Thonon-les-Bains",87.0,930.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.362118,6.447075",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t4-en-attique-residence-neuve+86566650,87.33,,4.0,0.38,,habitavel,True
apartamento,Évian-les-Bains,"9 Rue Nationale, 74500 Évian-les-Bains",42.0,199.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.400327,6.592788",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-moderne-t2-a-thonon-les-bains+87095867,42.39,,,0.92,,habitavel,
apartamento,Thonon-les-Bains,"12 Grande Rue, 74200 Thonon-les-Bains",88.0,183.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.370825,6.479008",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-21989784,87.0,241.0,4.0,1.14,,habitavel,True
apartamento,Thonon-les-Bains,"12 Grande Rue, 74200 Thonon-les-Bains",88.0,183.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.370825,6.479008",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t3-thonon-les-bains-concise+87257451,85.92,,4.0,2.36,,habitavel,True
apartamento,Thonon-les-Bains,"12 Grande Rue, 74200 Thonon-les-Bains",88.0,183.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.370825,6.479008",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t4-en-attique-residence-neuve+86566650,87.33,,4.0,0.76,,habitavel,True
apartamento,Thonon-les-Bains,"56 Grande Rue, 74200 Thonon-les-Bains",100.0,47.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.372936,6.478923",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t4/10465-a-vendre-au-centre-ville-de-thonon-les-bains-grand-appartement-avec-balcon/,100.65,,,0.65,,habitavel,
apartamento,Thonon-les-Bains,"20 Chemin de la Mulaz Bregand, 74200 Thonon-les-Bains",96.0,303.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.383816,6.492732",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-21567437,96.0,,4.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"20 Chemin de la Mulaz Bregand, 74200 Thonon-les-Bains",96.0,303.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.383816,6.492732",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-52784559,96.0,,4.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"21 Grande Rue, 74200 Thonon-les-Bains",88.0,244.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.37058,6.479024",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-21989784,87.0,241.0,4.0,1.14,,habitavel,True
